count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
20;1609242565411;1609242567422;UDP;download;8388608;0.300359;0.400137;0.0997779965400696;1081656;8.672501252843823E7;747;false;false;
20;1609242565411;1609242567422;UDP;download;8388608;0.400137;0.500073;0.09993600100278854;1177224;9.423823152316463E7;813;false;false;
20;1609242565411;1609242567422;UDP;download;8388608;0.500073;0.600109;0.10003600269556046;1193152;9.541780701742905E7;824;false;false;
20;1609242565411;1609242567422;UDP;download;8388608;0.600109;0.700338;0.10022900253534317;1196048;9.54652222207435E7;826;false;false;
20;1609242565411;1609242567422;UDP;download;8388608;0.700338;0.773452;0.07311400026082993;915136;1.0013250504530522E8;642;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.0;0.100245;0.10024499893188477;978848;7.81164555183538E7;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.100245;0.200294;0.10004899650812149;650152;5.198668833802637E7;543;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.200294;0.300143;0.09984900057315826;159280;1.2761670048628863E7;363;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.300143;0.400599;0.10045599937438965;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.400599;0.500475;0.0998760014772415;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.500475;0.600208;0.09973300248384476;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.600208;0.700268;0.10006000101566315;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.700268;0.80022;0.09995199739933014;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.80022;0.900216;0.09999600052833557;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;0.900216;1.00037;0.10015399754047394;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.00037;1.100183;0.09981299936771393;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.100183;1.200464;0.1002810001373291;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.200464;1.300203;0.0997390002012253;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.300203;1.400258;0.10005500167608261;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.400258;1.500427;0.10016900300979614;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.500427;1.600195;0.0997679978609085;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.600195;1.70023;0.10003499686717987;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.70023;1.800498;0.10026799887418747;0;0.0;0;false;false;
21;1609242579492;1609242583516;UDP;download;4194304;1.800498;1.900201;0.09970299899578094;0;0.0;0;false;false;
