count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
14;1608300806993;1608300808300;UDP;upload;9437184;0.300137;0.400104;0.09996700286865234;1291616;1.0336338695255812E8;892;false;true;
14;1608300806993;1608300808300;UDP;upload;9437184;0.400104;0.500017;0.09991300106048584;1339400;1.0724530227565858E8;925;false;true;
14;1608300806993;1608300808300;UDP;upload;9437184;0.500017;0.600017;0.10000000149011612;765992;6.12793590868664E7;529;false;true;
14;1608300806993;1608300808300;UDP;upload;9437184;0.600017;0.700058;0.100041002035141;632776;5.060133242389774E7;437;false;true;
14;1608300806993;1608300808300;UDP;upload;9437184;0.700058;0.800097;0.10003899782896042;1385736;1.1081566429677619E8;957;false;true;
14;1608300806993;1608300808300;UDP;upload;9437184;0.800097;0.800322;2.2499999613501132E-4;1448;5.148444532883022E7;1;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.0;0.100863;0.1008630022406578;734000;5.8217580971756965E7;0;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.100863;0.20032;0.0994570031762123;367000;2.95202942602057E7;0;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.20032;0.300464;0.10014399886131287;357136;2.8529797416585248E7;0;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.300464;0.400367;0.09990300238132477;734000;5.877701230226164E7;0;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.400367;0.500419;0.10005199909210205;1101000;8.80342230032992E7;0;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.500419;0.600136;0.09971699863672256;734000;5.888665002235167E7;1;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.600136;0.700165;0.10002899914979935;734000;5.87029766358687E7;0;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.700165;0.800331;0.10016600042581558;734000;5.862268609146364E7;0;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.800331;0.907428;0.10709699988365173;1101000;8.22432001789859E7;1;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;0.907428;1.000141;0.09271299839019775;734000;6.3335239955100276E7;0;false;true;
15;1608300820105;1608300821616;TCP;upload;7340032;1.000141;1.035248;0.035107001662254333;367000;8.36300413303786E7;0;false;true;
16;1608300833205;1608300834514;TCP;upload;4194304;0.0;0.100879;0.1008789986371994;838840;6.652246840925128E7;0;false;true;
